Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YCR031C	RPS14A	III	-	177496	178216	0.260870	306.232891	296.324387
YCR030C	SYP1	III	-	173822	176434	0.082664	97.038508	93.898720
STRG.185	-	III	-	173822	176434	0.082664	97.038508	93.898720
YCR033W	SNT1	III	+	186485	190165	0.029340	34.441956	33.327548
STRG.186	-	III	+	186485	190165	0.029340	34.441956	33.327548
YCR034W	FEN1	III	+	190588	191631	0.034483	40.479276	39.169524
STRG.187	-	III	+	190588	191631	0.034483	40.479276	39.169524
YCR036W	RBK1	III	+	193293	194294	0.026946	31.631661	30.608184
STRG.188	-	III	+	193293	194294	0.026946	31.631661	30.608184
YCR037C	PHO87	III	-	194410	197181	0.012987	15.245320	14.752041
STRG.189	-	III	-	194410	197181	0.012987	15.245320	14.752041
YCR038C	BUD5	III	-	197617	199545	0.000000	0.000000	0.000000
YCR038W-A	YCR038W-A	III	+	199289	199414	0.000000	0.000000	0.000000
YCR039C	MATALPHA2	III	-	199542	200174	0.170616	200.284551	193.804123
STRG.190	-	III	-	199542	200174	0.170616	200.284551	193.804123
YCR044C	PER1	III	-	206873	207946	0.033520	39.348819	38.075645
STRG.191	-	III	-	206873	207946	0.033520	39.348819	38.075645
YCR040W	MATALPHA1	III	+	200438	200965	0.000000	0.000000	0.000000
YCR041W	YCR041W	III	+	200907	201239	0.000000	0.000000	0.000000
YCR042C	TAF2	III	-	201170	205393	0.034091	40.019111	38.724248
STRG.192	-	III	-	201170	205393	0.034091	40.019111	38.724248
YCR049C	YCR049C	III	-	211867	212313	0.000000	0.000000	0.000000
YCR048W	ARE1	III	+	211925	213757	0.019640	23.055215	22.309238
YCR050C	YCR050C	III	-	213460	213768	0.116505	136.764147	132.338992
STRG.193	-	III	+	211925	213757	0.019640	23.055215	22.309238
STRG.194	-	III	-	213460	213768	0.116505	136.764147	132.338992
YCR051W	YCR051W	III	+	214067	214735	0.053812	63.169411	61.125495
STRG.195	-	III	+	214067	214735	0.053812	63.169411	61.125495
YCR052W	RSC6	III	+	214990	216441	0.074380	87.313997	84.488856
STRG.196	-	III	+	214990	216441	0.074380	87.313997	84.488856
YCR054C	CTR86	III	-	218372	220063	0.021277	24.976874	24.168720
STRG.197	-	III	-	218372	220063	0.021277	24.976874	24.168720
YCR053W	THR4	III	+	216693	218237	0.332686	390.537032	377.900775
STRG.198	-	III	+	216693	218237	0.332686	390.537032	377.900775
YCR061W	YCR061W	III	+	225559	227454	0.018987	22.288664	21.567490
STRG.199	-	III	+	225559	227454	0.018987	22.288664	21.567490
YCR057C	PWP2	III	-	220453	223224	0.064935	76.226598	73.760203
STRG.200	-	III	-	220453	223224	0.064935	76.226598	73.760203
YCR066W	RAD18	III	+	231496	232959	0.049180	57.731949	55.863968
STRG.201	-	III	+	231496	232959	0.049180	57.731949	55.863968
YCR065W	HCM1	III	+	229306	231000	0.106195	124.661333	120.627777
STRG.202	-	III	+	229306	231000	0.106195	124.661333	120.627777
YCR067C	SED4	III	-	233121	236318	0.078799	92.501420	89.508435
STRG.203	-	III	-	233121	236318	0.078799	92.501420	89.508435
YCR072C	RSA4	III	-	240801	242348	0.067183	78.865505	76.313724
STRG.204	-	III	-	240801	242348	0.067183	78.865505	76.313724
YCR073C	SSK22	III	-	242585	246580	0.018018	21.151164	20.466795
STRG.205	-	III	-	242585	246580	0.018018	21.151164	20.466795
YCR077C	PAT1	III	-	250235	252625	0.058553	68.734827	66.510836
STRG.206	-	III	-	250235	252625	0.058553	68.734827	66.510836
YCR083W	TRX3	III	+	259575	259958	0.093750	110.052262	106.491399
STRG.207	-	III	+	259575	259958	0.093750	110.052262	106.491399
YCR081W	SRB8	III	+	254368	258651	0.016807	19.729583	19.091210
YCR081C-A	YCR081C-A	III	-	258412	258648	0.000000	0.000000	0.000000
YCR082W	AHC2	III	+	258880	259266	0.245478	288.164363	278.840487
STRG.208	-	III	+	254368	258651	0.016807	19.729583	19.091210
STRG.209	-	III	+	258880	259266	0.245478	288.164363	278.840487
YCR086W	CSM1	III	+	263389	263961	0.041885	49.168416	47.577517
YCR087W	YCR087W	III	+	263973	264488	0.139535	163.798851	158.498959
YCR087C-A	LUG1	III	-	264003	264464	0.155844	182.943836	177.024487
STRG.210	-	III	+	263389	263961	0.041885	49.168416	47.577517
STRG.211	-	III	+	263973	264488	0.139535	163.798851	158.498959
STRG.212	-	III	-	264003	264464	0.155844	182.943836	177.024487
YCR084C	TUP1	III	-	260308	262449	0.218487	256.479877	248.181188
STRG.213	-	III	-	260308	262449	0.218487	256.479877	248.181188
YCR088W	ABP1	III	+	265065	266843	0.182125	213.794860	206.877291
STRG.214	-	III	+	265065	266843	0.182125	213.794860	206.877291
YCR092C	MSH3	III	-	276761	279817	0.023553	27.648650	26.754047
STRG.215	-	III	-	276761	279817	0.023553	27.648650	26.754047
YCR094W	CDC50	III	+	286759	287934	0.030612	35.935145	34.772424
STRG.216	-	III	+	286759	287934	0.030612	35.935145	34.772424
YCR093W	CDC39	III	+	280114	286440	0.028450	33.397193	32.316590
STRG.217	-	III	+	280114	286440	0.028450	33.397193	32.316590
YCR095C	OCA4	III	-	288167	289255	0.066116	77.612964	75.101710
STRG.218	-	III	-	288167	289255	0.066116	77.612964	75.101710
YCR097W	HMRA1	III	+	293832	294318	0.170604	200.270464	193.790492
YCR107W	AAD3	III	+	313887	314978	0.032967	38.699658	37.447488
STRG.219	-	III	+	313887	314978	0.032967	38.699658	37.447488
YIL177C	YIL177C	IX	-	483	6147	0.020466	24.024849	23.247498
YIL177W-A	YIL177W-A	IX	+	846	1328	0.074534	87.494776	84.663786
STRG.220	-	IX	+	846	1328	0.074534	87.494776	84.663786
YIL172C	YIL172C	IX	-	16784	18553	0.020339	23.875765	23.103238
YIL171W-A	YIL171W-A	IX	+	18260	18712	0.000000	0.000000	0.000000
STRG.221	-	IX	-	16784	18553	0.020339	23.875765	23.103238
YIL161W	YIL161W	IX	+	39433	40140	0.050847	59.688825	57.757527
STRG.222	-	IX	+	39433	40140	0.050847	59.688825	57.757527
YIL169C	YIL169C	IX	-	23119	26106	0.180723	212.149065	205.284748
STRG.223	-	IX	-	23119	26106	0.180723	212.149065	205.284748
YIL159W	BNR1	IX	+	41825	45952	0.008721	10.237502	9.906256
STRG.224	-	IX	+	41825	45952	0.008721	10.237502	9.906256
YIL158W	YIL158W	IX	+	46201	46815	0.117073	137.430917	132.984187
STRG.225	-	IX	+	46201	46815	0.117073	137.430917	132.984187
YIL157C	COA1	IX	-	46949	47542	0.211076	247.780173	239.762971
YIL156W-A	YIL156W-A	IX	+	47292	47693	0.447761	525.622514	508.615417
YIL156W-B	YIL156W-B	IX	+	47690	47973	0.162162	190.360478	184.201155
STRG.226	-	IX	-	46949	47542	0.211076	247.780173	239.762971
STRG.227	-	IX	+	47292	47693	0.447761	525.622514	508.615417
YIL156W	UBP7	IX	+	48091	51306	0.011194	13.140534	12.715357
STRG.228	-	IX	+	48091	51306	0.011194	13.140534	12.715357
YIL153W	RRD1	IX	+	55198	56379	0.030457	35.753192	34.596358
STRG.229	-	IX	+	55198	56379	0.030457	35.753192	34.596358
YIL151C	YIL151C	IX	-	57338	60694	0.032767	38.464880	37.220306
STRG.230	-	IX	-	57338	60694	0.032767	38.464880	37.220306
YIL150C	MCM10	IX	-	61013	62728	0.020979	24.627055	23.830219
STRG.231	-	IX	-	61013	62728	0.020979	24.627055	23.830219
YIL149C	MLP2	IX	-	63028	68067	0.050000	58.694540	56.795413
STRG.232	-	IX	-	63028	68067	0.050000	58.694540	56.795413
YIL148W	RPL40A	IX	+	68708	69528	8.746770	10267.752750	9935.528273
STRG.233	-	IX	+	69146	69531	8.766839	10291.311565	9958.324815
YIL147C	SLN1	IX	-	69791	73453	0.050778	59.607827	57.679150
STRG.234	-	IX	-	69791	73453	0.050778	59.607827	57.679150
YIL145C	PAN6	IX	-	76354	77283	0.077419	90.881451	87.940881
STRG.235	-	IX	-	76354	77283	0.077419	90.881451	87.940881
YIL144W	TID3	IX	+	78074	80149	0.017341	20.356440	19.697785
STRG.236	-	IX	+	78074	80149	0.017341	20.356440	19.697785
YIL143C	SSL2	IX	-	80510	83041	0.028436	33.380759	32.300687
STRG.237	-	IX	-	80510	83041	0.028436	33.380759	32.300687
YIL138C	TPM2	IX	-	89230	89715	0.751029	881.626027	853.100043
STRG.238	-	IX	-	89230	89715	0.751029	881.626027	853.100043
YIL142C-A	YIL142C-A	IX	-	83208	83540	0.216216	253.813971	245.601540
YIL142W	CCT2	IX	+	83302	84885	0.181818	225.290773	218.001241
STRG.239	-	IX	-	83208	83540	0.216216	253.813971	245.601540
STRG.240	-	IX	+	83302	84885	0.181818	225.290773	218.001241
YIL137C	TMA108	IX	-	89948	92788	0.050686	59.499829	57.574646
STRG.241	-	IX	-	89948	92788	0.050686	59.499829	57.574646
YIL133C	RPL16A	IX	-	98527	99416	0.853333	1001.719750	969.308001
YIL131C	FKH1	IX	-	100781	102235	0.050859	59.702912	57.771158
STRG.242	-	IX	-	100781	102235	0.050859	59.702912	57.771158
YIL128W	MET18	IX	+	113806	116904	0.023233	27.273005	26.390557
STRG.243	-	IX	+	113806	116904	0.023233	27.273005	26.390557
YIL129C	TAO3	IX	-	106107	113237	0.015145	17.778576	17.203331
STRG.244	-	IX	-	106107	113237	0.015145	17.778576	17.203331
YIL127C	YIL127C	IX	-	117024	117644	0.463768	544.412984	526.797901
STRG.245	-	IX	-	117024	117644	0.463768	544.412984	526.797901
YIL125W	KGD1	IX	+	122689	125733	0.070936	83.271117	80.576788
STRG.246	-	IX	+	122689	125733	0.070936	83.271117	80.576788
YIL126W	STH1	IX	+	117992	122071	0.123529	145.009555	140.317611
STRG.247	-	IX	+	117992	122071	0.123529	145.009555	140.317611
YIL124W	AYR1	IX	+	126204	127097	0.161074	189.083285	182.965287
STRG.248	-	IX	+	126204	127097	0.161074	189.083285	182.965287
YIL123W	SIM1	IX	+	128151	129578	0.025210	29.593787	28.636247
STRG.249	-	IX	+	128151	129578	0.025210	29.593787	28.636247
YIL122W	POG1	IX	+	130607	131662	0.034091	40.019111	38.724248
STRG.250	-	IX	+	130607	131662	0.034091	40.019111	38.724248
YIL118W	RHO3	IX	+	139749	140444	0.112069	131.556767	127.300103
STRG.251	-	IX	+	139749	140444	0.112069	131.556767	127.300103
YIL116W	HIS5	IX	+	142925	144082	0.124352	145.975668	141.252464
STRG.252	-	IX	+	142925	144082	0.124352	145.975668	141.252464
YIL112W	HOS4	IX	+	151592	154843	0.044280	51.979884	50.298018
STRG.253	-	IX	+	151592	154843	0.044280	51.979884	50.298018
YIL111W	COX5B	IX	+	155219	155762	0.078947	92.675156	89.676549
YIL115W-A	YIL115W-A	IX	+	144265	144636	0.000000	0.000000	0.000000
YIL115C	NUP159	IX	-	144324	148706	0.065708	77.134016	74.638260
STRG.254	-	IX	-	144324	148706	0.065708	77.134016	74.638260
YIL110W	MNI1	IX	+	156042	157175	0.031746	37.266337	36.060544
STRG.255	-	IX	+	156042	157175	0.031746	37.266337	36.060544
YIL109C	SEC24	IX	-	157382	160162	0.038835	45.588049	44.112997
STRG.256	-	IX	-	157382	160162	0.038835	45.588049	44.112997
YIL106W	MOB1	IX	+	166412	167441	0.038095	44.719370	43.272425
YIL107C	PFK26	IX	-	163275	165758	0.028986	34.026398	32.925437
STRG.257	-	IX	-	163275	165758	0.028986	34.026398	32.925437
YIL104C	SHQ1	IX	-	169979	171502	0.094488	110.918593	107.329699
STRG.258	-	IX	-	169979	171502	0.094488	110.918593	107.329699
YIL098C	FMC1	IX	-	179769	180236	0.153846	180.598403	174.754942
STRG.259	-	IX	-	179769	180236	0.153846	180.598403	174.754942
YIL096C	YIL096C	IX	-	182114	183124	0.071217	83.600980	80.895978
STRG.260	-	IX	-	182114	183124	0.071217	83.600980	80.895978
YIL094C	LYS12	IX	-	186514	187629	0.258065	302.940127	293.138165
STRG.261	-	IX	-	186514	187629	0.258065	302.940127	293.138165
YIL095W	PRK1	IX	+	183934	186366	0.044390	52.109012	50.422968
STRG.262	-	IX	+	183934	186366	0.044390	52.109012	50.422968
YIL093C	RSM25	IX	-	187987	188781	0.271698	318.943780	308.624002
STRG.263	-	IX	-	187987	188781	0.271698	318.943780	308.624002
YIL092W	YIL092W	IX	+	189063	190964	0.018927	22.218231	21.499336
STRG.264	-	IX	+	189063	190964	0.018927	22.218231	21.499336
YIL090W	ICE2	IX	+	193592	195067	0.041328	48.514559	46.944816
STRG.265	-	IX	+	193592	195067	0.041328	48.514559	46.944816
YIL091C	YIL091C	IX	-	191027	193192	0.079409	93.217494	90.201339
STRG.266	-	IX	-	191027	193192	0.079409	93.217494	90.201339
YIL088C	AVT7	IX	-	197928	199400	0.024440	28.689891	27.761598
STRG.267	-	IX	-	197928	199400	0.024440	28.689891	27.761598
YIL084C	SDS3	IX	-	202273	203256	0.036585	42.946795	41.557204
STRG.268	-	IX	-	202273	203256	0.036585	42.946795	41.557204
YIL085C	KTR7	IX	-	200487	202040	0.046332	54.388708	52.628901
STRG.269	-	IX	-	200487	202040	0.046332	54.388708	52.628901
YIL083C	YIL083C	IX	-	203553	204650	0.065574	76.976715	74.486048
STRG.270	-	IX	-	203553	204650	0.065574	76.976715	74.486048
YIL079C	AIR1	IX	-	210920	212002	0.166205	195.106519	188.793632
STRG.271	-	IX	-	210920	212002	0.166205	195.106519	188.793632
YIL076W	SEC28	IX	+	216655	217545	0.040404	47.429884	45.895237
STRG.272	-	IX	+	216655	217545	0.040404	47.429884	45.895237
YIL078W	THS1	IX	+	212496	214700	0.195918	229.986336	222.544874
STRG.273	-	IX	+	212496	214700	0.195918	229.986336	222.544874
YIL075C	RPN2	IX	-	217860	220697	0.126850	148.908047	144.089963
STRG.274	-	IX	-	217860	220697	0.126850	148.908047	144.089963
YIL074C	SER33	IX	-	221078	222487	0.076596	89.915339	87.006029
STRG.275	-	IX	-	221078	222487	0.076596	89.915339	87.006029
YIL070C	MAM33	IX	-	230269	231069	0.269663	316.554912	306.312429
STRG.276	-	IX	-	230269	231069	0.269663	316.554912	306.312429
YIL069C	RPS24B	IX	-	231550	232366	1.235294	1450.100250	1403.180655
YIL068W-A	YIL068W-A	IX	+	233010	233393	0.187500	220.104523	212.982798
YIL068C	SEC6	IX	-	233054	235471	0.044665	52.431832	50.735342
STRG.277	-	IX	+	233010	233393	0.187500	220.104523	212.982798
STRG.278	-	IX	-	233054	235471	0.044665	52.431832	50.735342
YIL067C	YIL067C	IX	-	235721	237757	0.053019	62.238516	60.224720
YIL066W-A	YIL066W-A	IX	+	237363	237806	0.000000	0.000000	0.000000
STRG.279	-	IX	-	235721	237757	0.053019	62.238516	60.224720
YIL065C	FIS1	IX	-	241305	241772	0.307692	361.196805	349.509884
STRG.280	-	IX	-	241305	241772	0.307692	361.196805	349.509884
YIL064W	YIL064W	IX	+	241940	242713	0.139535	163.798851	158.498959
STRG.281	-	IX	+	241940	242713	0.139535	163.798851	158.498959
YIL062C	ARC15	IX	-	243995	244459	0.040860	47.965178	46.413211
STRG.282	-	IX	-	243995	244459	0.040860	47.965178	46.413211
YIL063C	YRB2	IX	-	242758	243741	0.146341	171.788352	166.229950
STRG.283	-	IX	-	242758	243741	0.146341	171.788352	166.229950
YIL056W	VHR1	IX	+	249989	251911	0.018721	21.976409	21.265338
STRG.284	-	IX	+	249989	251911	0.018721	21.976409	21.265338
YIL053W	RHR2	IX	+	255113	255865	0.669323	785.712106	760.289523
STRG.285	-	IX	+	255113	255865	0.669323	785.712106	760.289523
YIL051C	MMF1	IX	-	257842	258279	0.821918	964.841971	933.623443
STRG.286	-	IX	-	257842	258279	0.821918	964.841971	933.623443
YIL052C	RPL34B	IX	-	256224	257061	3.300546	3874.480553	3749.117457
YIL048W	NEO1	IX	+	261436	264891	0.020833	24.455667	23.664377
STRG.287	-	IX	+	261436	264891	0.020833	24.455667	23.664377
YIL046W	MET30	IX	+	268650	270572	0.037441	43.951645	42.529541
STRG.288	-	IX	+	268650	270572	0.037441	43.951645	42.529541
YIL047C-A	YIL047C-A	IX	-	265098	265466	0.097561	114.525959	110.820346
YIL047C	SYG1	IX	-	265114	267822	0.066445	77.999174	75.475424
STRG.289	-	IX	-	265098	267822	0.066055	86.175323	83.387025
YIL044C	AGE2	IX	-	272949	273845	0.080268	94.225866	91.177084
STRG.290	-	IX	-	272949	273845	0.080268	94.225866	91.177084
YIL043C	CBR1	IX	-	274071	274925	0.210526	247.134533	239.138222
STRG.291	-	IX	-	274071	274925	0.210526	247.134533	239.138222
YIL041W	GVP36	IX	+	276524	277504	0.110092	129.235985	125.054412
STRG.292	-	IX	+	276524	277504	0.110092	129.235985	125.054412
YIL040W	APQ12	IX	+	277722	278138	0.172662	202.686332	196.128192
STRG.293	-	IX	+	277722	278138	0.172662	202.686332	196.128192
YIL039W	TED1	IX	+	278425	279846	0.025316	29.718219	28.756653
STRG.294	-	IX	+	278425	279846	0.025316	29.718219	28.756653
YIL038C	NOT3	IX	-	280141	282651	0.100358	117.809332	113.997481
STRG.295	-	IX	-	280141	282651	0.100358	117.809332	113.997481
YIL036W	CST6	IX	+	285665	287428	0.081633	95.828227	92.727599
STRG.296	-	IX	+	285665	287428	0.081633	95.828227	92.727599
YIL035C	CKA1	IX	-	287789	288907	0.032172	37.766415	36.544440
STRG.297	-	IX	-	287789	288907	0.032172	37.766415	36.544440
YIL034C	CAP2	IX	-	289225	290088	0.166667	195.648856	189.318422
STRG.298	-	IX	-	289225	290088	0.166667	195.648856	189.318422
YIL033C	BCY1	IX	-	290418	291668	0.057554	67.562111	65.376064
STRG.299	-	IX	-	290418	291668	0.057554	67.562111	65.376064
YIL026C	IRR1	IX	-	304475	307927	0.017087	20.058272	19.409264
STRG.300	-	IX	-	304475	307927	0.017087	20.058272	19.409264
YIL030C	SSM4	IX	-	296049	300008	0.072727	85.373556	82.611200
YIL029W-A	YIL029W-A	IX	+	299734	300105	0.000000	0.000000	0.000000
STRG.301	-	IX	-	296049	300008	0.072727	85.373556	82.611200
YIL024C	YIL024C	IX	-	308600	309169	0.063158	74.140595	71.741694
STRG.302	-	IX	-	308600	309169	0.063158	74.140595	71.741694
YIL022W	TIM44	IX	+	311163	312458	0.162037	190.213742	184.059166
STRG.303	-	IX	+	311163	312458	0.162037	190.213742	184.059166
YIL021W	RPB3	IX	+	312903	313859	0.112853	132.477097	128.190655
YIL021C-A	YIL021C-A	IX	-	313197	313466	0.000000	0.000000	0.000000
YIL020C-A	YIL020C-A	IX	-	313711	314049	0.106195	124.661333	120.627777
YIL020C	HIS6	IX	-	314033	314818	0.183206	215.063836	208.105208
STRG.304	-	IX	+	312903	313859	0.112853	132.477097	128.190655
STRG.305	-	IX	-	313711	314049	0.106195	124.661333	120.627777
STRG.306	-	IX	-	314033	314818	0.183206	215.063836	208.105208
YIL019W	FAF1	IX	+	315091	316131	0.103746	121.786474	117.845938
STRG.307	-	IX	+	315091	316131	0.103746	121.786474	117.845938
YIL018W	RPL2B	IX	+	316766	317930	0.899346	1055.733987	1021.574548
YIL016W	SNL1	IX	+	321452	321931	0.404167	474.447919	459.096633
STRG.308	-	IX	+	321452	321931	0.404167	474.447919	459.096633
YIL015W	BAR1	IX	+	322340	324103	0.020408	23.956763	23.181616
STRG.309	-	IX	+	322340	324103	0.020408	23.956763	23.181616
YIL014W	MNT3	IX	+	326101	327993	0.038035	44.648936	43.204271
STRG.310	-	IX	+	326101	327993	0.038035	44.648936	43.204271
YIL010W	DOT5	IX	+	334879	335526	0.109568	128.620866	124.459196
STRG.311	-	IX	+	334879	335526	0.109568	128.620866	124.459196
YIL008W	URM1	IX	+	342533	342832	0.706667	829.549883	802.708881
STRG.312	-	IX	+	342533	342832	0.706667	829.549883	802.708881
YIL009W	FAA3	IX	+	339341	341425	0.085851	100.779698	97.518860
STRG.313	-	IX	+	339341	341425	0.085851	100.779698	97.518860
YIL007C	NAS2	IX	-	342991	343653	0.033183	38.953218	37.692844
STRG.314	-	IX	-	342991	343653	0.033183	38.953218	37.692844
YIL005W	EPS1	IX	+	345689	347794	0.019468	22.853306	22.113862
STRG.315	-	IX	+	345689	347794	0.019468	22.853306	22.113862
YIL002W-A	YIL002W-A	IX	+	350298	350507	1.200000	1408.668949	1363.089909
STRG.316	-	IX	+	350298	350507	1.200000	1408.668949	1363.089909
YIL002C	INP51	IX	-	350588	353428	0.025343	29.749914	28.787323
STRG.317	-	IX	-	350588	353428	0.025343	29.749914	28.787323
YIR003W	YIR003W	IX	+	360882	362921	0.070588	82.862603	80.181492
STRG.318	-	IX	+	360882	362921	0.070588	82.862603	80.181492
YIR004W	DJP1	IX	+	363218	364516	0.277136	325.327398	314.801071
STRG.319	-	IX	+	363218	364516	0.277136	325.327398	314.801071
YIR008C	PRI1	IX	-	373074	374303	0.117073	137.430917	132.984187
STRG.320	-	IX	-	373074	374303	0.117073	137.430917	132.984187
YIR006C	PAN1	IX	-	365463	369905	0.056718	66.580738	64.426445
STRG.321	-	IX	-	365463	369905	0.056718	66.580738	64.426445
YIR009W	MSL1	IX	+	374522	374857	0.107143	125.774181	121.704618
STRG.322	-	IX	+	374522	374857	0.107143	125.774181	121.704618
YIR010W	DSN1	IX	+	375428	377158	0.041594	48.826814	47.246968
STRG.323	-	IX	+	375428	377158	0.041594	48.826814	47.246968
YIR011C	STS1	IX	-	377284	378243	0.262500	308.146333	298.175918
STRG.324	-	IX	-	377284	378243	0.262500	308.146333	298.175918
YIR018W	YAP5	IX	+	384606	385343	0.048780	57.262393	55.409605
STRG.325	-	IX	+	384606	385343	0.048780	57.262393	55.409605
YIR012W	SQT1	IX	+	378483	379778	0.111111	130.432180	126.211902
STRG.326	-	IX	+	378483	379778	0.111111	130.432180	126.211902
YIR021W-A	YIR021W-A	IX	+	398511	398723	0.154930	181.870900	175.986266
STRG.327	-	IX	+	398511	398723	0.154930	181.870900	175.986266
YIR022W	SEC11	IX	+	398730	399233	0.142857	167.698517	162.272446
STRG.328	-	IX	+	398730	399233	0.142857	167.698517	162.272446
YIR023W	DAL81	IX	+	399774	402686	0.012358	14.506942	14.037554
YIR023C-A	YIR023C-A	IX	-	402380	402703	0.111111	130.432180	126.211902
STRG.329	-	IX	+	399774	402686	0.012358	14.506942	14.037554
STRG.330	-	IX	-	402380	402703	0.111111	130.432180	126.211902
YIR024C	YIR024C	IX	-	402838	403488	0.331797	389.493443	376.890952
STRG.331	-	IX	-	402838	403488	0.331797	389.493443	376.890952
YIR025W	MND2	IX	+	403656	404762	0.032520	38.174929	36.939737
STRG.332	-	IX	+	403656	404762	0.032520	38.174929	36.939737
YIR033W	MGA2	IX	+	416121	419462	0.010772	12.645152	12.236004
STRG.333	-	IX	+	416121	419462	0.010772	12.645152	12.236004
YIR026C	YVH1	IX	-	404870	405964	0.230137	270.155705	261.414519
STRG.334	-	IX	-	404870	405964	0.230137	270.155705	261.414519
YIR034C	LYS1	IX	-	419612	420733	0.096257	112.995206	109.339121
STRG.335	-	IX	-	419612	420733	0.096257	112.995206	109.339121
YIR037W	HYR1	IX	+	423125	423616	0.128049	150.315542	145.451917
STRG.336	-	IX	+	423125	423616	0.128049	150.315542	145.451917
YIR038C	GTT1	IX	-	423806	424510	0.051064	59.943559	58.004019
STRG.337	-	IX	-	423806	424510	0.051064	59.943559	58.004019
YIR043C	-	IX	-	437040	437732	0.051948	60.981279	59.008162
STRG.338	-	IX	-	437040	437732	0.051948	60.981279	59.008162
YHL043W	ECM34	VIII	+	14899	15411	0.070175	82.377786	79.712362
STRG.339	-	VIII	+	14899	15411	0.070175	82.377786	79.712362
YHL042W	YHL042W	VIII	+	15665	16117	0.079470	93.289101	90.270629
STRG.340	-	VIII	+	15665	16117	0.079470	93.289101	90.270629
YHL040C	ARN1	VIII	-	19085	20968	0.019108	22.430705	21.704935
STRG.341	-	VIII	-	19085	20968	0.019108	22.430705	21.704935
YHL039W	YHL039W	VIII	+	21780	23537	0.020478	24.038936	23.261129
STRG.342	-	VIII	+	21780	23537	0.020478	24.038936	23.261129
YHL038C	CBP2	VIII	-	23614	25506	0.038035	44.648936	43.204271
STRG.343	-	VIII	-	23614	25506	0.038035	44.648936	43.204271
YHL034W-A	YHL034W-A	VIII	+	33174	33635	0.233766	274.415755	265.536730
YHL034C	SBP1	VIII	-	33191	34075	0.203390	238.757648	231.032381
STRG.344	-	VIII	+	33174	33635	0.233766	274.415755	265.536730
STRG.345	-	VIII	-	33191	34075	0.203390	238.757648	231.032381
YHL035C	VMR1	VIII	-	27976	32754	0.015066	17.685839	17.113594
